b4d32cff-f19e-455f-86c4-f347d824ca61	3041	http://www.last.fm/music/Eurythmics
9c9f1380-2516-4fc9-a3e6-f9f61941d090	588	http://www.last.fm/music/Muse
daa09819-5da5-4c7a-8bef-eb372bb27ff1	18881	http://www.last.fm/music/Timbaland
1138a764-2212-4d0a-b02d-0dc14df91e08	1573	http://www.last.fm/music/Akon
5403bf6e-bc1d-4e62-b31f-926a2bf66a14	233748	http://www.last.fm/music/Boney+M.
1946a82a-f927-40c2-8235-38d64f50d043	115	http://www.last.fm/music/The+Chemical+Brothers
3414d446-735a-443c-931f-10634f57e5b9	828610	http://www.last.fm/music/Usher
d43d12a1-2dc9-4257-a2fd-0a3bb1081b86	146217	http://www.last.fm/music/Johnny+Cash
0307edfc-437c-4b48-8700-80680e66a228	143398	http://www.last.fm/music/Whitney+Houston
fa97dd36-1b82-43d7-a6e4-2adeafd59cef	162919	http://www.last.fm/music/Fleet+Foxes
8c538f11-c141-4588-8ecb-931083524186	5733	http://www.last.fm/music/Bloc+Party
f6f2326f-6b25-4170-b89d-e235b25508e8	13168	http://www.last.fm/music/Sigur+R%C3%B3s
148ddea2-6839-4354-8e2c-5dfadf136b7f	47866	http://www.last.fm/music/Tenacious+D
0bfba3d3-6a04-4779-bb0a-df07df5b0558	1307	http://www.last.fm/music/Stereophonics
ef0344c6-e24d-4fd3-be7e-c4eb9f62be2d	20981	http://www.last.fm/music/Newton+Faulkner
8ef1df30-ae4f-4dbd-9351-1a32b208a01e	140549	http://www.last.fm/music/Alicia+Keys
f4857fb9-e255-4dc6-bd01-e4ca7cc68544	19310	http://www.last.fm/music/Jamiroquai
596ffa74-3d08-44ef-b113-765d43d12738	3501	http://www.last.fm/music/Justin+Timberlake
85EE191E-0CEC-4DCA-895F-5878C8DA2C47	49245	http://www.last.fm/music/The+Clash
ada7a83c-e3e1-40f1-93f9-3e73dbc9298a	8318	http://www.last.fm/music/Arctic+Monkeys
b1c124b3-cf60-41a6-8699-92728c8a3fe0	232798	http://www.last.fm/music/Grace+Jones
b5fa29f1-6c22-4321-a488-b5f363b06b06	13562	http://www.last.fm/music/The+Stone+Roses
83b9cbe7-9857-49e2-ab8e-b57b01038103	1244	http://www.last.fm/music/Pearl+Jam
a4a01f5d-18e7-4571-8c3a-76ec0e24e2d7	21010	http://www.last.fm/music/Ne-Yo
10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8	416	http://www.last.fm/music/Massive+Attack
255e2420-5b02-452b-9771-0512ebe78090	27539	http://www.last.fm/music/Basshunter
4967c0a1-b9f3-465e-8440-4598fd9fc33c	4099	http://www.last.fm/music/Enya
8a3e1c4f-59a8-457a-826c-fe961419a8ae	162872	http://www.last.fm/music/The+Last+Shadow+Puppets
94EF95C6-6A5C-47EC-B983-AE751C7FB857	595	http://www.last.fm/music/Streets
611700cf-27f0-4dc9-ae80-c513a767853e	908	http://www.last.fm/music/Michael+Bubl%C3%A9
4d2956d1-a3f7-44bb-9a41-67563e1a0c94	8807	http://www.last.fm/music/Blondie
197450cd-0124-4164-b723-3c22dd16494d	2101	http://www.last.fm/music/Frank+Sinatra
b49a9595-3576-44bb-8ac0-e26d3f5b42ff	245848	http://www.last.fm/music/James+Morrison
dba7b6f3-8123-4a07-99d6-306acc41b7cd	130799	http://www.last.fm/music/Alphabeat
23d9d74d-c95e-46a6-be26-a6075c49747a	25	http://www.last.fm/music/Faithless
0103c1cc-4a09-4a5d-a344-56ad99a77193	212	http://www.last.fm/music/Avril+Lavigne
2E547C75-36C1-49D0-984E-B14498C936F0	163333	http://www.last.fm/music/Ladyhawke
516cef4d-0718-4007-9939-f9b38af3f784	176260	http://www.last.fm/music/Fall+Out+Boy
f4a31f0a-51dd-4fa7-986d-3095c40c5ed9	7033	http://www.last.fm/music/Evanescence
8970d868-0723-483b-a75b-51088913d3d4	1600	http://www.last.fm/music/Moby
1fda852b-92e9-4562-82fa-c52820a77b23	7059	http://www.last.fm/music/The+Pussycat+Dolls
e555f0c3-0a83-4c57-8a67-e657aac27ace	8295	http://www.last.fm/music/Il+Divo
90cc2464-234e-4da0-b39b-576f36e633bc	21193	http://www.last.fm/music/Antony+and+the+Johnsons
8aa5b65a-5b3c-4029-92bf-47a544356934	49984	http://www.last.fm/music/Ozzy+Osbourne
3e30aebd-0557-4cfd-8fb9-3945afa5d72b	144458	http://www.last.fm/music/Annie+Lennox
6648391e-7890-4f6c-b939-976f215195d3	18	http://www.last.fm/music/UNKLE
cc0b7089-c08d-4c10-b6b0-873582c17fd6	145457	http://www.last.fm/music/System+of+a+Down
8538e728-ca0b-4321-b7e5-cff6565dd4c0	567	http://www.last.fm/music/Depeche+Mode
CD7A47B2-BDCB-413F-A939-7D8D55BD6FC3	8452	http://www.last.fm/music/Paul%2BMcCartney%2B%2526%2BLinda%2BMcCartney
a35237a0-4f47-40a6-b6f3-1e786db23402	1174	http://www.last.fm/music/Rod+Stewart
7b885d42-3c41-4f43-9944-a5855ec5155e	568	http://www.last.fm/music/Goldfrapp
b0335a95-8a12-4c71-8149-5054ec847d04	142111	http://www.last.fm/music/Adele
8e68819d-71be-4e7d-b41d-f1df81b01d3f	1297	http://www.last.fm/music/50+Cent
64b94289-9474-4d43-8c93-918ccc1920d1	11399	http://www.last.fm/music/Billy+Joel
c3c82bdc-d9e7-4836-9746-c24ead47ca19	26437	http://www.last.fm/music/Mark+Ronson
1d543e07-d0d2-4834-a8db-d65c50c2a856	2199	http://www.last.fm/music/Dolly+Parton
32efea44-6cb5-4b4f-bdaa-c8b8f6cef981	10651	http://www.last.fm/music/Manic+Street+Preachers
83e59f23-3b0b-4304-834d-5bcafd5df6d2	40231	http://www.last.fm/music/Scooter
2996C6A2-215D-4F78-AED6-81A130B04816	13132	http://www.last.fm/music/Prodigy+of+Mobb+Deep
EB5F1F04-0174-4534-996F-E8D944ED2A77	111777	http://www.last.fm/music/Ida+Maria
edbc42ea-6040-4414-8c4c-9eb7d503f64c	275222	http://www.last.fm/music/Little+Boots
a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6	13563	http://www.last.fm/music/Suede
231ff972-4e8e-4157-95e2-12f963cb478c	88051	http://www.last.fm/music/Seasick+Steve
bd13909f-1c29-4c27-a874-d4aaf27c5b1a	4703	http://www.last.fm/music/Fleetwood+Mac
678d88b2-87b0-403b-b63d-5da7465aecc3	128187	http://www.last.fm/music/Led+Zeppelin
e6de1f3b-6484-491c-88dd-6d619f142abc	321398	http://www.last.fm/music/Hans+Zimmer
72d3dc3f-3984-42b9-89de-42d6eeb1abf3	972347	http://www.last.fm/music/McFly
aca5718f-4f49-4439-b8f6-209db3f11757	923480	http://www.last.fm/music/Frank+Turner
6290b769-173d-49d1-990e-660a4e333877	12238	http://www.last.fm/music/The+Zutons
e21857d5-3256-4547-afb3-4b6ded592596	859310	http://www.last.fm/music/Gorillaz
77B7B164-6734-4E9A-98E9-BDBC18FCB2A9	33335	http://www.last.fm/music/Fray
10C07FCA-2678-40B6-9644-CDE68D3E9554	229882	http://www.last.fm/music/Peter+Fox
40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27	1268	http://www.last.fm/music/The+Smiths
084308bd-1654-436f-ba03-df6697104e19	610	http://www.last.fm/music/Green+Day
a466c2a2-6517-42fb-a160-1087c3bafd9f	63344	http://www.last.fm/music/Slipknot
e54be6b7-5c26-4b47-bb3f-c137429b9b55	154985	http://www.last.fm/music/Sara+Bareilles
5dcdb5eb-cb72-4e6e-9e63-b7bace604965	289	http://www.last.fm/music/Bon+Jovi
d339efbb-77b9-4147-ba9e-59f2f24550b2	8908	http://www.last.fm/music/Kelly+Clarkson
0c502791-4ee9-4c5f-9696-0602b721ff3b	612765	http://www.last.fm/music/Electric+Light+Orchestra
4b585938-f271-45e2-b19a-91c634b5e396	628	http://www.last.fm/music/Kate+Bush
f053ae01-dae6-4aae-9883-e8c279fdbef4	623	http://www.last.fm/music/Seal
a96ac800-bfcb-412a-8a63-0a98df600700	52034	http://www.last.fm/music/Modest+Mouse
d135874d-9cae-4fef-97e3-36acbd9f5a26	1194	http://www.last.fm/music/Patti+Smith
ba853904-ae25-4ebb-89d6-c44cfbd71bd2	509	http://www.last.fm/music/Blur
8bfac288-ccc5-448d-9573-c33ea2aa5c30	1283	http://www.last.fm/music/Red+Hot+Chili+Peppers
456eabce-d1dd-4481-a206-36ab4f2eaeb8	32638	http://www.last.fm/music/Herbert+Gr%C3%B6nemeyer
847e8a0c-cc20-4213-9e16-975515c2a926	987782	http://www.last.fm/music/C%C3%A9line+Dion
5523ed49-38bc-44fa-8670-2a9c354de0b1	1644	http://www.last.fm/music/Boyzone
82eb8936-7bf6-4577-8320-a2639465206d	4260	http://www.last.fm/music/Jason+Mraz
4dbf5678-7a31-406a-abbe-232f8ac2cd63	73531	http://www.last.fm/music/Bryan+Adams
ae934b5b-0236-431f-a9dc-81406c10e66c	8479	http://www.last.fm/music/Freemasons
437a0e49-c6ae-42f6-a6c1-84f25ed366bc	153891	http://www.last.fm/music/Bon+Iver
401c3991-b76b-499d-8082-9f2df958ef78	1015	http://www.last.fm/music/Phil+Collins
ebee61b4-bbdd-4087-9bcb-d5aa099088ec	6225	http://www.last.fm/music/James+Blunt
42922db2-2e80-44b8-9cdf-0b3a6634c124	5295	http://www.last.fm/music/Yazoo
614e3804-7d34-41ba-857f-811bad7c2b7a	1486	http://www.last.fm/music/Dire+Straits
F76E4BB5-842C-4ECE-961B-4C162AD3BB47	10649	http://www.last.fm/music/Sway
d0f61299-9caa-4e6b-8b10-2839de120b27	971548	http://www.last.fm/music/Wiley
1884ed9c-6fe1-468d-a7f8-8d19c9c4e441	358	http://www.last.fm/music/Status+Quo
f1ed2c04-6a9a-4bfd-9e4b-6321573dff03	15353	http://www.last.fm/music/Shayne+Ward
f82f3a3e-29c2-42ca-b589-bc5dc210fa9e	7149	http://www.last.fm/music/The+Kooks
f7ba7fbe-c6bd-4ac0-bee9-c25c558d7d62	1280	http://www.last.fm/music/T.I.
1c70a3fc-fa3c-4be1-8b55-c3192db8a884	10543	http://www.last.fm/music/R%C3%B6yksopp
4A6F5F26-A877-4AA9-A10B-66CDB6C0B156	75	http://www.last.fm/music/Whos%27s+Who%3F
172E1F1A-504D-4488-B053-6344BA63E6D0	451	http://www.last.fm/music/Nick%2BCave%2B%2526%2BThe%2BBad%2BSeeds
a1684a49-feaa-4150-b758-d9412fc59f12	467	http://www.last.fm/music/Mike+Oldfield
b83bc61f-8451-4a5d-8b8e-7e9ed295e822	1039	http://www.last.fm/music/Elton+John
75167b8b-44e4-407b-9d35-effe87b223cf	367730	http://www.last.fm/music/Neil+Young
F4AD883E-9A92-45ED-A540-A49C2D1C36DD	20923	http://www.last.fm/music/The+Fratellis
af37c51c-0790-4a29-b995-456f98a6b8c9	146096	http://www.last.fm/music/Vampire+Weekend
6a65d878-fcd0-42cf-aff9-ca1d636a8bcc	50660	http://www.last.fm/music/Foals
52fe888b-112f-4023-adc9-f8287f177f7a	83402	http://www.last.fm/music/The+Hoosiers
4c56405d-ba8e-4283-99c3-1dc95bdd50e7	11164	http://www.last.fm/music/R%C3%B3is%C3%ADn+Murphy
5a8e07d5-d932-4484-a7f7-e700793a9c94	41523	http://www.last.fm/music/Robyn
31bea673-d23a-4889-8da1-7cb040863268	371436	http://www.last.fm/music/Kelly+Rowland
90b18d97-718b-4a95-982d-b14019d084c0	108884	http://www.last.fm/music/Polarkreis+18
44cf61b8-5197-448a-b82b-cef6ee89fac5	22858	http://www.last.fm/music/Paramore
1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e	66	http://www.last.fm/music/Stevie+Wonder
f1106b17-dcbb-45f6-b938-199ccfab50cc	6488	http://www.last.fm/music/New+Order
2f569e60-0a1b-4fb9-95a4-3dc1525d1aad	2219	http://www.last.fm/music/Backstreet+Boys
ce58d854-7430-4231-aa44-97f0144b3372	1188	http://www.last.fm/music/Sarah+McLachlan
6d7b7cd4-254b-4c25-83f6-dd20f98ceacd	12566	http://www.last.fm/music/M83
d570bb31-b9ca-45a4-a2d9-11b186d9c159	25311	http://www.last.fm/music/Wham%21
3d2b98e5-556f-4451-a3ff-c50ea18d57cb	10173	http://www.last.fm/music/Aerosmith
8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11	8819	http://www.last.fm/music/Portishead
a41ac10f-0a56-4672-9161-b83f9b223559	460	http://www.last.fm/music/Van+Morrison
9e2990ab-4d3d-4fb5-bd9b-1252440f043a	835711	http://www.last.fm/music/Tinchy+Stryder
056e4f3e-d505-4dad-8ec1-d04f521cbb56	971760	http://www.last.fm/music/Daft+Punk
c296e10c-110a-4103-9e77-47bfebb7fb2e	52062	http://www.last.fm/music/Bob%2BMarley%2B%2526%2BThe%2BWailers
ef656595-bbe8-4386-8953-be8df9f54472	143695	http://www.last.fm/music/Friendly+Fires
f41490ce-fe39-435d-86c0-ab5ce098b423	16269	http://www.last.fm/music/Simple+Minds
ca891d65-d9b0-4258-89f7-e6ba29d83767	1252	http://www.last.fm/music/Iron+Maiden
2944824d-4c26-476f-a981-be849081942f	28558	http://www.last.fm/music/Nina+Simone
f6f69dba-4c49-4f1b-a6bc-678c1154f32d	2997	http://www.last.fm/music/M+People
45C33825-C726-49DA-955E-E0812587BE5D	364	http://www.last.fm/music/The%2BBeach%2BBoys%2B%2526%2BFat%2BBoys
618b6900-0618-4f1e-b835-bccb17f84294	1481	http://www.last.fm/music/Eric+Clapton
561d854a-6a28-4aa7-8c99-323e6ce46c2a	140733	http://www.last.fm/music/Miles+Davis
e03cf5b6-d2ec-4465-adee-226b518bcfcd	872739	http://www.last.fm/music/Jay+Sean
b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1	14825	http://www.last.fm/music/Cliff+Richard
4c7a5854-6b75-4623-a684-6a3d785d9015	5753	http://www.last.fm/music/Estelle
B4EC6A6D-2223-4B00-B79F-A95A5CCA7A5D	14029	http://www.last.fm/music/Feeling+B
ccb8f30e-4d71-40c4-8b1d-846dafe73e2c	309347	http://www.last.fm/music/George+Michael
5f6ab597-f57a-40da-be9e-adad48708203	144201	http://www.last.fm/music/Dr.+Dre
2e04a82f-9118-43b1-a918-bf84f122f7fc	21348	http://www.last.fm/music/The+Pigeon+Detectives
55704c38-224f-4b75-b29f-d43653f8bc9a	142439	http://www.last.fm/music/Primal+Scream
ba0d6274-db14-4ef5-b28d-657ebde1a396	7041	http://www.last.fm/music/The+Smashing+Pumpkins
b62ecfe7-b2e6-4d40-b7d2-8f12d3f51ed6	103990	http://www.last.fm/music/Hercules+And+Love+Affair
1975afe1-8ad0-4ba0-a4a4-d3acd2ba9d5b	113423	http://www.last.fm/music/The+Courteeners
eb872766-98f6-453d-883f-2ae908a18315	14639	http://www.last.fm/music/TV+On+The+Radio
f63f2884-56d3-47f3-8a7e-72c324758730	529	http://www.last.fm/music/Kirsty+MacColl
7113aab7-628f-4050-ae49-dbecac110ca8	545	http://www.last.fm/music/UB40
bf24ca37-25f4-4e34-9aec-460b94364cfc	143447	http://www.last.fm/music/Shakira
05517043-ff78-4988-9c22-88c68588ebb9	735161	http://www.last.fm/music/Paul+Simon
816d9b5d-eaf9-4a97-b5f7-6e82cd01aafe	140500	http://www.last.fm/music/Luther+Vandross
35f866dc-c061-48ba-8157-cf2e0eac4857	804423	http://www.last.fm/music/Enrique+Iglesias
bd73c6eb-5b32-4e12-88e0-de4edf02326d	143276	http://www.last.fm/music/Leon+Jackson
A81E9C81-B8F4-43A8-A7AB-C5B9AD9647F5	29627	http://www.last.fm/music/%E8%8F%8A%E5%9C%B0%E7%BE%8E%E9%A6%99
4bdcee62-4902-4773-8cd1-e252e2e31225	578	http://www.last.fm/music/Alanis+Morissette
f4d4b515-0b74-423f-a161-db184330c37c	18665	http://www.last.fm/music/Gym+Class+Heroes
7bd9e20e-74b9-446a-a2ed-a223f82a36e7	11319	http://www.last.fm/music/Cyndi+Lauper
8dd98bdc-80ec-4e93-8509-2f46bafc09a7	49225	http://www.last.fm/music/Calvin+Harris
87c5dedd-371d-4a53-9f7f-80522fb7f3cb	23127	http://www.last.fm/music/Bj%C3%B6rk
89e39f67-65cc-4f90-b145-b1b56c209f8a	9964	http://www.last.fm/music/Craig+David
ece57992-dc2e-4f67-a269-fa43626c1a3d	15610	http://www.last.fm/music/Jethro+Tull
34e10b51-b5c6-4bc1-b70e-f05f141eda1e	1137	http://www.last.fm/music/John+Denver
6a0f0a74-8689-4bf6-aa8e-6a954ac5f0cb	52791	http://www.last.fm/music/MIA.
10a9ff92-9637-4498-afea-7044b2ab0dc0	1302	http://www.last.fm/music/Busta+Rhymes
5b11f4ce-a62d-471e-81fc-a69a8278c7da	10227	http://www.last.fm/music/Nirvana
79491354-3d83-40e3-9d8e-7592d58d790a	655	http://www.last.fm/music/Deep+Purple
cd71e6e9-42bb-4a1a-b5ce-17f41682b3e2	161694	http://www.last.fm/music/Sam+Sparro
7e9bd05a-117f-4cce-87bc-e011527a8b18	43112	http://www.last.fm/music/Miley+Cyrus
57c6f649-6cde-48a7-8114-2a200247601a	9840	http://www.last.fm/music/Tom+Jones
4bb4e4e4-5f66-4509-98af-62dbb90c45c5	4095	http://www.last.fm/music/Disturbed
951d2103-9c7d-4849-ae60-88bf6aa4790b	232	http://www.last.fm/music/KT+Tunstall
a47c3aa2-7d87-475c-a2c7-1e2047dafb09	20874	http://www.last.fm/music/Gnarls+Barkley
1129817c-488a-4096-80c1-77fc1b107c93	11808	http://www.last.fm/music/Tracy+Chapman
29e26734-788a-44aa-8d86-a452bc4232a6	54323	http://www.last.fm/music/Sash%21
11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5	11443	http://www.last.fm/music/The+White+Stripes
8c9200b8-8e05-41d5-836e-44a37905560e	85578	http://www.last.fm/music/Hadouken%21
9a3bf45c-347d-4630-894d-7cf3e8e0b632	804925	http://www.last.fm/music/Santana
d41a6875-b626-4c0f-89a1-aecb643d29ff	4003	http://www.last.fm/music/The+Pogues
B4921A31-4F42-4CEF-AC81-824C6260C910	90833	http://www.last.fm/music/Paul+Potts
e0195400-ad63-4a21-8d56-9a96647cb24e	15126	http://www.last.fm/music/Shakin%27+Stevens
f90e8b26-9e52-4669-a5c9-e28529c47894	961448	http://www.last.fm/music/Snoop+Dogg
de11b037-d880-40e0-8901-0397c768c457	61403	http://www.last.fm/music/Eagles+Of+Death+Metal
13655113-cd16-4b43-9dca-cadbbf26ee05	255	http://www.last.fm/music/Nelly+Furtado
c0b2500e-0cef-4130-869d-732b23ed9df5	4396	http://www.last.fm/music/Tori+Amos
56cd15a1-0d74-438b-8244-c96ffe1cae03	143395	http://www.last.fm/music/Barbra+Streisand
b134d1bf-c7c7-4427-93ac-9fdbc2b59ef1	144723	http://www.last.fm/music/Meat+Loaf
124ee7bb-5663-41e3-b368-60099ca708c1	98801	http://www.last.fm/music/Steve+Mac
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5	7134	http://www.last.fm/music/Peter+Gabriel
00000000-0000-0000-0000-000000000000	80611	http://www.last.fm/music/Orange+Goblin
fcdeb957-b420-4249-a092-946b537a00ca	11214	http://www.last.fm/music/Sandi+Thom
e966d372-77a2-40f7-a8db-fab07374699b	437253	http://www.last.fm/music/Duran
03ef9bd5-698c-4366-8a03-1c49d778b79c	8642	http://www.last.fm/music/Medwyn+Goodall
e3e4e534-30cd-4979-bcc5-a75c49802f57	109680	http://www.last.fm/music/Late+of+the+Pier
f1d1df24-91af-4d27-83a4-9b4ad29b37eb	14511	http://www.last.fm/music/Enigma
8b477559-946e-4ef2-9fe1-446cff8fdd79	1178	http://www.last.fm/music/Natasha+Bedingfield
d3b2bec4-b70e-460e-b433-a865ceac2de8	19311	http://www.last.fm/music/Anastacia
144ef525-85e9-40c3-8335-02c32d0861f3	7032	http://www.last.fm/music/John+Mayer
6fe07aa5-fec0-4eca-a456-f29bff451b04	7516	http://www.last.fm/music/Weezer
38F953AC-AF97-40B1-B95C-AB35CC0D7A81	175382	http://www.last.fm/music/Black+Kids
847e8284-8582-4b0e-9c26-b042a4f49e57	23	http://www.last.fm/music/Placebo
1d46cb3a-8071-45ba-855e-74e3cff20974	46786	http://www.last.fm/music/Deacon+Blue
39e32995-6515-40b2-a6f0-841524047edc	15516	http://www.last.fm/music/Katie+Melua
9386b36e-87f3-4716-a219-79a07a4e29cc	10538	http://www.last.fm/music/We+Are+Scientists
a871fd87-50f7-4032-b06d-da56779edcce	21235	http://www.last.fm/music/Savage+Garden
2f9ecbed-27be-40e6-abca-6de49d50299e	94723	http://www.last.fm/music/Aretha+Franklin
7dc8f5bd-9d0b-4087-9f73-dc164950bbd8	5845	http://www.last.fm/music/Queens+Of+The+Stone+Age
9072df14-b61e-42e2-b4f4-6bbb7fdb5586	1017	http://www.last.fm/music/Tina+Turner
9d1ebcfe-4c15-4d18-95d3-d919898638a1	1245	http://www.last.fm/music/Lou+Reed
945c2645-3d97-47ae-a6d3-269280baba79	60565	http://www.last.fm/music/Karaoke
d2ff6b6b-fc30-48dc-8952-06f9d8fc64f8	1471	http://www.last.fm/music/Supertramp
A3C069D4-FED9-4289-AC83-5F0D05FED4CF	1199	http://www.last.fm/music/New+Japan+Philharmonic
6de1f94d-3d2e-40dd-a5e7-3170332a6a93	145349	http://www.last.fm/music/Utah+Saints
0cf9d983-aecf-4d57-9e94-fde2beac014f	5516	http://www.last.fm/music/The+Futureheads
